lessonName,lessonTime,lessonClass,lessonTeacher,lessonDay,groupName,podGroup,numerator,id
пр.Физика,11.50-13.25 ,41,Сыноров Ю.В.,ПЯТНИЦА     ,У-209,1,1,6817
л.Физика,13.35-15.10 ,53,Татохин Е.А.,ПЯТНИЦА     ,У-209,1,0,6818
л.Физика,13.35-15.10 ,53,Татохин Е.А.,ПЯТНИЦА     ,У-209,1,1,6819
"Элективные дисциплины (курсы) по физической культуре и спорту, общая физическая подготовка",08.00-09.35 ,-,-,ПОНЕДЕЛЬНИК ,УБ-01,1,0,6820
"Элективные дисциплины (курсы) по физической культуре и спорту, общая физическая подготовка",08.00-09.35 ,-,-,ПОНЕДЕЛЬНИК ,УБ-01,1,1,6821
л.Методы принятия решений в информационных системах,09.45-11.20 ,410,Никитин Б.Е.,ПОНЕДЕЛЬНИК ,УБ-01,1,0,6822
л.Правоведение,09.45-11.20 ,8,Черенков Р.А.,ПОНЕДЕЛЬНИК ,УБ-01,1,1,6823
пр.Математика,11.50-13.25 ,231,Андреев Д.Г.,ПОНЕДЕЛЬНИК ,УБ-01,1,0,6824
пр.Математика,11.50-13.25 ,231,Андреев Д.Г.,ПОНЕДЕЛЬНИК ,УБ-01,1,1,6825
л.Философия,13.35-15.10 ,8,Черниговских И.В.,ВТОРНИК     ,УБ-01,1,0,6826
л.Философия,13.35-15.10 ,8,Черниговских И.В.,ВТОРНИК     ,УБ-01,1,1,6827
пр.Философия,15.20-16.55 ,46,Черниговских И.В.,ВТОРНИК     ,УБ-01,1,0,6828
пр.Философия,15.20-16.55 ,46,Черниговских И.В.,ВТОРНИК     ,УБ-01,1,1,6829
пр.Правоведение,08.00-09.35 ,46,Черенков Р.А., СРЕДА      ,УБ-01,1,0,6830
пр.Иностранный язык,08.00-09.35 ,15,Мирошниченко Е.Н., СРЕДА      ,УБ-01,1,1,6831
пр.Иностранный язык,09.45-11.20 ,4и,Дрюченко А.А., СРЕДА      ,УБ-01,1,0,6832
пр.Иностранный язык,09.45-11.20 ,15,Мирошниченко Е.Н., СРЕДА      ,УБ-01,1,0,6833
пр.Иностранный язык,09.45-11.20 ,4и,Дрюченко А.А., СРЕДА      ,УБ-01,1,1,6834
пр.Иностранный язык,09.45-11.20 ,15,Мирошниченко Е.Н., СРЕДА      ,УБ-01,1,1,6835
пр.Русский язык и культура речи Вакансия,11.50-13.25 ,18,-, СРЕДА      ,УБ-01,1,0,6836
пр.Русский язык и культура речи Вакансия,11.50-13.25 ,18,-, СРЕДА      ,УБ-01,1,1,6837
пр.Иностранный язык,09.45-11.20 ,19и,Дрюченко А.А.,ЧЕТВЕРГ     ,УБ-01,1,0,6838
пр.Техн. и методы прогр.,11.50-13.25 ,309а,Маслов А.А.,ЧЕТВЕРГ     ,УБ-01,1,0,6839
пр.Техн. и методы прогр.,11.50-13.25 ,309а,Маслов А.А.,ЧЕТВЕРГ     ,УБ-01,1,1,6840
"пр.История криптографии,",13.35-15.10 ,420,Хвостов В.А.,ЧЕТВЕРГ     ,УБ-01,1,0,6841
"пр.История криптографии,",13.35-15.10 ,420,Хвостов В.А.,ЧЕТВЕРГ     ,УБ-01,1,1,6842
л.Технологии и методы программирования,15.20-16.55 ,402,Маслов А.А.,ЧЕТВЕРГ     ,УБ-01,1,0,6843
л.Математика,15.20-16.55 ,446,Чернышов А.Д.,ЧЕТВЕРГ     ,УБ-01,1,1,6844
"пр.Технологии и методы программирования,",08.00-09.35 ,309а,Маслов А.А.,ПЯТНИЦА     ,УБ-01,1,0,6845
"пр.Технологии и методы программирования,",08.00-09.35 ,309а,Маслов А.А.,ПЯТНИЦА     ,УБ-01,1,1,6846
"пр.Методы принятия решений в информационных системах,",09.45-11.20 ,336,Литвинов Д.А.,ПЯТНИЦА     ,УБ-01,1,0,6847
"пр.Методы принятия решений в информационных системах,",09.45-11.20 ,336,Литвинов Д.А.,ПЯТНИЦА     ,УБ-01,1,1,6848
л.История криптографии,11.50-13.25 ,410,Хвостов В.А.,ПЯТНИЦА     ,УБ-01,1,0,6849
л.История криптографии,11.50-13.25 ,410,Хвостов В.А.,ПЯТНИЦА     ,УБ-01,1,1,6850
лаб.Мет. прин. реш. в ИС,13.35-15.10 ,30,Литвинов Д.А.,ПЯТНИЦА     ,УБ-01,1,0,6851
"Элективные дисциплины (курсы) по физической культуре и спорту, общая физическая подготовка",08.00-09.35 ,-,-,ПОНЕДЕЛЬНИК ,УБ-01,2,0,6852
"Элективные дисциплины (курсы) по физической культуре и спорту, общая физическая подготовка",08.00-09.35 ,-,-,ПОНЕДЕЛЬНИК ,УБ-01,2,1,6853
л.Методы принятия решений в информационных системах,09.45-11.20 ,410,Никитин Б.Е.,ПОНЕДЕЛЬНИК ,УБ-01,2,0,6854
л.Правоведение,09.45-11.20 ,8,Черенков Р.А.,ПОНЕДЕЛЬНИК ,УБ-01,2,1,6855
пр.Математика,11.50-13.25 ,231,Андреев Д.Г.,ПОНЕДЕЛЬНИК ,УБ-01,2,0,6856
пр.Математика,11.50-13.25 ,231,Андреев Д.Г.,ПОНЕДЕЛЬНИК ,УБ-01,2,1,6857
л.Философия,13.35-15.10 ,8,Черниговских И.В.,ВТОРНИК     ,УБ-01,2,0,6858
л.Философия,13.35-15.10 ,8,Черниговских И.В.,ВТОРНИК     ,УБ-01,2,1,6859
пр.Философия,15.20-16.55 ,46,Черниговских И.В.,ВТОРНИК     ,УБ-01,2,0,6860
пр.Философия,15.20-16.55 ,46,Черниговских И.В.,ВТОРНИК     ,УБ-01,2,1,6861
пр.Правоведение,08.00-09.35 ,46,Черенков Р.А., СРЕДА      ,УБ-01,2,0,6862
пр.Иностранный язык,08.00-09.35 ,15,Мирошниченко Е.Н., СРЕДА      ,УБ-01,2,1,6863
пр.Иностранный язык,09.45-11.20 ,4и,Дрюченко А.А., СРЕДА      ,УБ-01,2,0,6864
пр.Иностранный язык,09.45-11.20 ,15,Мирошниченко Е.Н., СРЕДА      ,УБ-01,2,0,6865
пр.Иностранный язык,09.45-11.20 ,4и,Дрюченко А.А., СРЕДА      ,УБ-01,2,1,6866
пр.Иностранный язык,09.45-11.20 ,15,Мирошниченко Е.Н., СРЕДА      ,УБ-01,2,1,6867
пр.Русский язык и культура речи Вакансия,11.50-13.25 ,18,-, СРЕДА      ,УБ-01,2,0,6868
пр.Русский язык и культура речи Вакансия,11.50-13.25 ,18,-, СРЕДА      ,УБ-01,2,1,6869
пр.Иностранный язык,09.45-11.20 ,19и,Дрюченко А.А.,ЧЕТВЕРГ     ,УБ-01,2,0,6870
"пр.История криптографии,",11.50-13.25 ,420,Хвостов В.А.,ЧЕТВЕРГ     ,УБ-01,2,0,6871
"пр.История криптографии,",11.50-13.25 ,420,Хвостов В.А.,ЧЕТВЕРГ     ,УБ-01,2,1,6872
пр.Техн. и методы прогр.,13.35-15.10 ,332а,Маслов А.А.,ЧЕТВЕРГ     ,УБ-01,2,0,6873
пр.Техн. и методы прогр.,13.35-15.10 ,332а,Маслов А.А.,ЧЕТВЕРГ     ,УБ-01,2,1,6874
л.Технологии и методы программирования,15.20-16.55 ,402,Маслов А.А.,ЧЕТВЕРГ     ,УБ-01,2,0,6875
л.Математика,15.20-16.55 ,446,Чернышов А.Д.,ЧЕТВЕРГ     ,УБ-01,2,1,6876
"пр.Методы принятия решений в информационных системах,",08.00-09.35 ,336,Литвинов Д.А.,ПЯТНИЦА     ,УБ-01,2,0,6877
"пр.Методы принятия решений в информационных системах,",08.00-09.35 ,336,Литвинов Д.А.,ПЯТНИЦА     ,УБ-01,2,1,6878
"пр.Технологии и методы программирования,",09.45-11.20 ,309а,Маслов А.А.,ПЯТНИЦА     ,УБ-01,2,0,6879
"пр.Технологии и методы программирования,",09.45-11.20 ,309а,Маслов А.А.,ПЯТНИЦА     ,УБ-01,2,1,6880
л.История криптографии,11.50-13.25 ,410,Хвостов В.А.,ПЯТНИЦА     ,УБ-01,2,0,6881
л.История криптографии,11.50-13.25 ,410,Хвостов В.А.,ПЯТНИЦА     ,УБ-01,2,1,6882
лаб.Мет. прин. реш. в ИС,13.35-15.10 ,30,Литвинов Д.А.,ПЯТНИЦА     ,УБ-01,2,1,6883
"Элективные дисциплины (курсы) по физической культуре и спорту, общая физическая подготовка",08.00-09.35 ,-,-,ПОНЕДЕЛЬНИК ,УБ-02,1,0,6884
"Элективные дисциплины (курсы) по физической культуре и спорту, общая физическая подготовка",08.00-09.35 ,-,-,ПОНЕДЕЛЬНИК ,УБ-02,1,1,6885
л.Методы принятия решений в информационных системах,09.45-11.20 ,410,Никитин Б.Е.,ПОНЕДЕЛЬНИК ,УБ-02,1,0,6886
л.Правоведение,09.45-11.20 ,8,Черенков Р.А.,ПОНЕДЕЛЬНИК ,УБ-02,1,1,6887
лаб.Технологии и методы программирования,11.50-13.25 ,332а,Маслов А.А.,ПОНЕДЕЛЬНИК ,УБ-02,1,0,6888
лаб.Технологии и методы программирования,11.50-13.25 ,332а,Маслов А.А.,ПОНЕДЕЛЬНИК ,УБ-02,1,1,6889
пр.Математика,13.35-15.10 ,231,Андреев Д.Г.,ПОНЕДЕЛЬНИК ,УБ-02,1,0,6890
пр.Математика,13.35-15.10 ,231,Андреев Д.Г.,ПОНЕДЕЛЬНИК ,УБ-02,1,1,6891
л.Философия,13.35-15.10 ,8,Черниговских И.В.,ВТОРНИК     ,УБ-02,1,0,6892
л.Философия,13.35-15.10 ,8,Черниговских И.В.,ВТОРНИК     ,УБ-02,1,1,6893
пр.Иностранный язык,15.20-16.55 ,1и,Витрук Л.Ю.,ВТОРНИК     ,УБ-02,1,0,6894
пр.Иностранный язык,15.20-16.55 ,1и,Витрук Л.Ю.,ВТОРНИК     ,УБ-02,1,1,6895
пр.Методы принятия решений в информационных системах,09.45-11.20 ,336,Литвинов Д.А., СРЕДА      ,УБ-02,1,0,6896
